,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,is_success
6168,0.00197,['Guttermouth'],0.507,119067,0.988,0,0ihpozIwLtRZR34onjsTMk,0.00297,2,0.272,-2.603,1,I'm Destroying The World,47,2001-04-10,0.069,158.25,0.927,2001,0
6169,0.958,"['Cliff Edwards', 'Disney Studio Chorus']",0.18100000000000002,195120,0.27,0,0JIPxQiFYgnPfQDuAZTnHk,0.0203,9,0.35200000000000004,-13.616,1,"When You Wish Upon a Star - From ""Pinocchio""/Soundtrack Version",44,2001-01-01,0.0353,92.84299999999999,0.114,2001,0
6170,0.32799999999999996,['TOOL'],0.23600000000000002,161173,0.971,0,3oEgMtjTzGgXTFdO0IW2M7,0.00119,6,0.914,-12.595999999999998,1,Faaip De Oiad,46,2001-05-15,0.10400000000000001,109.04,0.0227,2001,0
6171,0.805,"['Angela Lansbury', 'Jerry Orbach', 'Chorus - Beauty And the Beast']",0.513,224933,0.35200000000000004,0,0QXMY9Iefhyh3KRNbOwTJx,0.0,2,0.0802,-15.829,1,"Be Our Guest - From ""Beauty and the Beast""/Soundtrack",44,2001-01-01,0.15,124.834,0.608,2001,0
6172,0.127,['Gorillaz'],0.625,272947,0.716,0,3kKzopL09gU1FLnV3OKQq2,0.478,8,0.0842,-11.376,0,Man Research (Clapper),41,2001,0.0592,95.73899999999999,0.838,2001,0
6173,0.83,['Nicole Kidman'],0.12,198560,0.07400000000000001,0,4EguJW77TxbT5ze7v9DRG3,0.00042,1,0.244,-13.732000000000001,0,"One Day I'll Fly Away - From ""Moulin Rouge"" Soundtrack",42,2001-01-01,0.0382,86.37299999999998,0.0762,2001,0
6174,0.18899999999999997,['No Doubt'],0.691,240467,0.61,0,3GsbGZHKjSk4PLr3HXfcoo,2.380000000000001e-05,0,0.0885,-7.023,1,Running,42,2001-12-11,0.0275,113.12700000000001,0.363,2001,1
6175,0.158,['Los Tigres Del Norte'],0.759,218507,0.502,0,6WjPPtUzYfZwckWmFFz9SP,0.00103,9,0.21600000000000005,-10.253,1,El Zorro De Ojinaga,47,2001-01-01,0.10800000000000001,106.06299999999999,0.847,2001,0
6176,0.843,"['Luis Aguilar', 'Antonio Aguilar']",0.5870000000000001,240907,0.389,0,5XjtX9V4qh0WCGnK8MWQBr,0.0,0,0.24600000000000002,-7.547999999999999,1,El Mala Estrella,49,2001-11-07,0.0544,128.094,0.769,2001,0
6177,0.193,['El Gran Silencio'],0.366,260855,0.826,0,0KpdtlroG9CSSDD1qAwQm1,0.0,9,0.0738,-5.138999999999999,1,Déjenme Si Estoy Llorando,55,2001-01-01,0.0923,93.12799999999999,0.369,2001,0
6178,0.39899999999999997,"['JAY-Z', 'Eminem']",0.561,337760,0.774,1,1eAZcqDmiUE57YdeElYbMd,1.84e-06,1,0.18899999999999997,-3.1439999999999997,0,Renegade,41,2001-09-11,0.447,77.62100000000002,0.82,2001,0
6179,0.484,['Billy Joel'],0.504,362400,0.384,0,3zIIjuvnDALIs9WNl3w3uT,4.2e-05,0,0.33,-9.472000000000001,1,New York State of Mind,45,2001-10-02,0.0346,122.306,0.209,2001,0
6180,0.213,['Spoon'],0.785,244240,0.575,0,7B6ikv2D6EoK1KfWvuJBLB,0.000144,9,0.10099999999999999,-8.105,1,Everything Hits At Once,42,2001-02-20,0.0341,123.02600000000001,0.5579999999999999,2001,0
6181,0.905,['The Smashing Pumpkins'],0.33899999999999997,190173,0.217,0,46jNNisjr8iE3jkNtrtWFl,0.0183,10,0.14300000000000002,-15.065999999999999,1,Landslide,47,2001-01-01,0.0313,83.553,0.35700000000000004,2001,0
6182,0.5870000000000001,['Peter White'],0.775,270773,0.51,0,5tuPqvXQw7SJwuX78R9pB2,0.797,2,0.102,-8.81,0,Who's That Lady,43,2001-08-29,0.0329,110.21600000000001,0.415,2001,0
6183,0.0164,['OutKast'],0.73,238027,0.613,0,7sfAvqH0a5bhFK6CP81nko,1.73e-05,5,0.1,-8.241,0,"So Fresh, So Clean",42,2001-10-22,0.258,165.959,0.9540000000000001,2001,0
6184,0.484,['Björk'],0.513,314867,0.46,0,0mc51xomEC6CZUZdB8xgQU,5.04e-06,1,0.0816,-8.201,0,Pagan Poetry,41,2001,0.0298,131.984,0.139,2001,0
6185,0.192,['bôa'],0.584,203600,0.888,0,7urtwZEtOypb3r8HNi42dT,4.23e-05,11,0.0931,-9.411,0,Duvet,49,2001,0.0349,93.211,0.672,2001,0
6186,0.0042899999999999995,['Oysterhead'],0.6920000000000001,290693,0.863,0,0jtoGPnkQlYHO55qsweNMD,0.0016300000000000002,9,0.284,-6.809,1,Mr. Oysterhead,42,2001-10-02,0.105,108.29799999999999,0.8140000000000001,2001,0
6187,0.0453,['SWV'],0.841,278467,0.552,0,1DkGOPjC2OXN7xcT31fjXN,0.0015400000000000001,7,0.0533,-10.345,1,I'm So Into You,42,2001-11-06,0.0498,99.01799999999999,0.596,2001,0
6188,0.608,['Whiskeytown'],0.585,180960,0.213,0,3OYH2OCLzjGm9kyyTHB2ZX,8.89e-06,11,0.106,-13.667,1,Jacksonville Skyline,43,2001-05-22,0.0442,142.627,0.321,2001,0
6189,0.114,['The Monkees'],0.609,168053,0.818,0,4CeMCGrUZByXsrPUV7Qzsu,0.316,5,0.0999,-4.62,1,"A Little Bit Me, a Little Bit You",46,2001,0.0425,78.955,0.922,2001,0
6190,0.53,['Luis y Julian'],0.795,192747,0.5429999999999999,0,5gqWvtQiQcAQEDlyz857vh,0.0,7,0.091,-9.163,1,El Hijo De Su,46,2001-01-01,0.124,99.366,0.857,2001,0
6191,0.616,['Michael W. Smith'],0.289,416893,0.262,0,3f7Kj9ZX3DEIdAc2UnrOKi,0.0012,0,0.9329999999999999,-11.907,1,Breathe - Live,45,2001,0.0304,136.47,0.154,2001,0
6192,0.851,"['The Mouseketeers', 'Jimmie Dodd']",0.703,161173,0.609,0,3RSIUYQxsC6lAE76ctBVku,0.000515,3,0.525,-13.788,1,"Mickey Mouse March - From ""The Mickey Mouse Club""",43,2001-01-01,0.275,130.957,0.846,2001,0
6193,0.0892,['Kid Rock'],0.728,298667,0.794,0,4tslkjUCCD0LQG1GBcfxHp,0.0,9,0.0852,-4.109,1,What I Learned out on the Road,42,2001-11-19,0.0525,91.98100000000001,0.494,2001,0
6194,0.807,['John Williams'],0.26899999999999996,508533,0.299,0,4aL5x9pzbU5PTLca3oJjo3,0.8540000000000001,1,0.105,-17.984,1,The Quidditch Match,48,2001-10-30,0.0413,138.999,0.102,2001,0
6195,0.14300000000000002,['Morgan Heritage'],0.75,229093,0.4920000000000001,0,6zRs3FARzut2tQxwikbYZI,0.0,1,0.057,-7.535,1,Down By The River,49,2001,0.0527,80.926,0.917,2001,0
6196,0.109,['South Park Mexican'],0.725,272373,0.755,1,1A5OCmFgp0Xb9l6fu3up10,1.63e-05,9,0.213,-7.25,1,Broadway,40,2001-11-06,0.0636,147.987,0.5379999999999999,2001,0
6197,0.3720000000000001,"['Joe Strummer', 'The Mescaleros']",0.68,244507,0.59,0,3Hk17IYSTvZU3YU2Q7Ur01,2.65e-05,9,0.125,-7.601,0,Johnny Appleseed,45,2001-07-24,0.0313,104.008,0.423,2001,0
6198,0.971,['John Williams'],0.153,226333,0.00905,0,0pyKuk3bYFSzPIysym8ioN,0.607,0,0.107,-30.099,1,Hogwarts Forever! and the Moving Stairs,48,2001-10-30,0.0372,164.19099999999997,0.073,2001,0
6199,0.0961,['The Edwin Hawkins Singers'],0.321,308600,0.462,0,34yIb7hw5SuR80au1BHTtt,0.0,8,0.102,-10.710999999999999,1,Oh Happy Day,51,2001-08-07,0.0346,116.78200000000001,0.457,2001,0
6200,0.0626,['South Park Mexican'],0.6659999999999999,289640,0.736,1,40cOtNHB7TveiK89EhEfAi,0.00114,6,0.155,-7.432,1,Habitual Criminal,40,2001-11-06,0.0993,180.019,0.565,2001,0
6201,0.392,['Marc Anthony'],0.72,309800,0.841,0,7yHfaJC3F613a8eCUKa9Fq,0.0,2,0.0972,-3.9539999999999997,1,Yo Te Quiero,48,2001-11-20,0.039,90.00299999999999,0.62,2001,0
6202,0.0213,['Daryl Hall & John Oates'],0.873,309267,0.373,0,0yT3JBkQzJNaS2mCXSPI8Z,2.4299999999999998e-05,0,0.0497,-12.685,0,I Can't Go for That (No Can Do) - Remastered,44,2001-01-23,0.0464,110.67,0.972,2001,0
6203,0.106,['The Pointer Sisters'],0.589,233400,0.733,0,1XvrMOEi2oLFYdrkfIX3xG,0.00328,5,0.111,-8.809,0,I'm So Excited,50,2001-07-09,0.0399,182.364,0.9129999999999999,2001,0
6204,0.179,['Jay Chou'],0.769,234253,0.68,0,36okEwTBuhG9dIOqCd0B2P,2.71e-05,8,0.122,-8.266,1,愛在西元前,50,2001-09-14,0.0339,126.815,0.727,2001,0
6205,0.000562,['Slipknot'],0.451,254000,0.993,1,1j3sGUX5GOviHgrJeRqzXu,0.00479,1,0.152,-4.143,1,The Heretic Anthem,41,2001-08-27,0.185,100.82700000000001,0.14,2001,0
6206,0.428,"['The Cure', 'Mark Saunders']",0.7090000000000001,211467,0.747,0,1VLQXvGIlSCuAtmLIp7gBm,0.00015900000000000002,11,0.201,-6.557,0,The Walk,41,2001-11-13,0.0288,130.441,0.8240000000000001,2001,0
6207,0.0406,['Jeff Floyd'],0.794,453533,0.688,0,0k7kfdefyPCDVHtHzgaq6t,0.00018700000000000002,7,0.271,-7.282,1,I Found Love (On A Lonely Highway),40,2001-02-20,0.0447,102.088,0.5670000000000001,2001,0
6208,0.769,['The Clientele'],0.479,204387,0.32899999999999996,0,2hhGE4ukKuNUsHAX9uqs0G,0.19899999999999998,10,0.102,-12.219000000000001,1,Reflections After Jane,40,2001-04-24,0.0258,102.704,0.5489999999999999,2001,0
6209,0.0167,"['Long Beach Dub Allstars', 'will.i.am']",0.644,238853,0.904,0,4BLyDLLnsQVvoQpyAVt83t,4.75e-06,9,0.341,-3.5180000000000002,1,Sunny Hours,43,2001-01-01,0.044000000000000004,95.995,0.41600000000000004,2001,0
6210,0.136,['Mobb Deep'],0.629,220667,0.856,1,7B7Bzbl3gI1GrnCatsDh4X,0.0,0,0.0822,-2.977,0,Get Away,44,2001-12-11,0.289,167.04,0.6990000000000001,2001,0
6211,0.731,['Radiohead'],0.168,276693,0.397,0,29yXMFKIrY1fFY4DYBVZCu,0.0378,7,0.11599999999999999,-7.619,0,Life In a Glasshouse,50,2001-03-12,0.0323,84.39299999999999,0.0497,2001,0
6212,0.384,"['Diddy', 'The Neptunes']",0.797,234773,0.847,1,3829CDK1kzOgjRU3nNXqFQ,0.000388,6,0.0566,-1.79,0,Diddy (feat. The Neptunes),48,2001,0.237,100.178,0.9620000000000001,2001,0
6213,0.619,"['INDIA', 'Marc Anthony']",0.621,366360,0.723,0,3pbHWsFxkCnS9Bp4tAmYNi,0.0,10,0.9159999999999999,-4.944,0,Vivir Lo Nuestro,43,2001-01-01,0.0393,91.204,0.782,2001,0
6214,0.00151,['Butthole Surfers'],0.58,222707,0.925,0,4KJKj7GZLzxq1bXRu0XP6l,0.0013,4,0.124,-3.904,1,Dracula From Houston,43,2001-08-28,0.0482,100.155,0.526,2001,0
6215,0.8759999999999999,['Howard Shore'],0.377,275560,0.0475,0,4qaxeVzW69AqS6HHeMZaYC,0.545,2,0.311,-23.78,1,Bag End,48,2001,0.04,104.00200000000001,0.114,2001,0
6216,0.0132,['Bob Marley & The Wailers'],0.757,272507,0.369,0,4sSAd3HKsdKGbcuQMCWfvk,0.0,9,0.0935,-10.96,1,Don't Rock My Boat,42,2001-01-01,0.591,73.693,0.858,2001,0
6217,0.649,['The White Stripes'],0.5579999999999999,174333,0.529,0,5tE1nYzGz9iWa58WuY8YSQ,0.000294,0,0.182,-4.496,1,I'm Finding It Harder To Be A Gentleman,41,2001-07-03,0.0396,80.205,0.3670000000000001,2001,0
6218,0.0453,['Nas'],0.764,231493,0.851,1,5xbDzjo2PYqeLv7DWqTGB3,0.0,4,0.0899,-5.182,1,2nd Childhood,45,2001,0.239,79.01,0.884,2001,0
6219,0.462,['Pancho Barraza'],0.5710000000000001,227950,0.628,0,0E8nEiE1PIVFf0Mex5NHsg,0.0,2,0.26,-4.578,1,Donde Andará,48,2001-06-18,0.0286,80.07300000000002,0.845,2001,0
6220,0.0535,['Saves The Day'],0.441,227027,0.8340000000000001,0,1KbvzN7yQFz8yatJuCS8VX,0.0,11,0.165,-6.895,1,Freakish,40,2001-07-10,0.0596,158.487,0.527,2001,0
6221,0.00236,['Megadeth'],0.371,268707,0.696,0,0kAocIIQ0FP9NIKASAjVH5,3.12e-06,7,0.0857,-5.516,0,Promises,55,2001-05-14,0.0294,75.723,0.209,2001,0
6222,0.713,['Yann Tiersen'],0.433,135907,0.564,0,5BvNtcjn0DRBabxN3VymRK,0.275,9,0.11699999999999999,-8.917,0,La Valse d'Amélie - Version originale,40,2001-04-23,0.0405,192.07299999999998,0.855,2001,0
6223,0.373,['Switch'],0.609,324440,0.6779999999999999,0,79Qlk33OpmjfF9rKmmUsVk,0.00179,4,0.114,-10.26,0,There'll Never Be,40,2001-01-01,0.0661,77.65100000000002,0.741,2001,0
6224,0.0979,['Pete Yorn'],0.523,237187,0.833,0,2QC2OVBBadAsBIJDDjyoG9,0.0017800000000000001,7,0.129,-6.146,1,Strange Condition,43,2001-03-27,0.0405,119.756,0.883,2001,0
6225,0.024,['Röyksopp'],0.865,219560,0.384,0,2y8PnhXwnyHTxe72TtY58e,0.434,10,0.0682,-11.953,1,Remind Me,48,2001-08-22,0.0577,122.48,0.852,2001,0
6226,0.805,"[""Patrick O'Hearn""]",0.5589999999999999,289280,0.23,0,54QFGiOthVqXeJtiXdlLYa,0.8759999999999999,7,0.0776,-20.178,0,Beyond This Moment,47,2001-01-01,0.0309,151.987,0.461,2001,0
6227,0.0793,['Röyksopp'],0.8270000000000001,216667,0.518,0,1R4Wur1quddtGH2SN1cWQM,0.331,7,0.10099999999999999,-10.017999999999999,0,Remind Me - Radio Edit,40,2001-08-22,0.046,122.477,0.909,2001,0
6228,0.47700000000000004,['Michael W. Smith'],0.32299999999999995,400800,0.34,0,1qxDqbzmWODOkr0Ja5Iotz,6.670000000000001e-05,9,0.622,-11.013,1,Agnus Dei - Live,47,2001,0.0308,135.842,0.0983,2001,0
6229,0.897,['John Williams'],0.306,167400,0.0162,0,6pbAfIcd0IQXTE3a3LHURA,0.635,7,0.107,-26.756,1,The Norwegian Ridgeback and a Change of Season,48,2001-10-30,0.0307,90.331,0.038,2001,0
6230,0.064,"['Ja Rule', 'Case']",0.875,257133,0.7709999999999999,0,7mH6VQBSmMrvoL5LkIs8Ec,0.0,6,0.0393,-4.052,1,Livin' It Up - Album Version (Edited),40,2001-01-01,0.321,106.022,0.642,2001,0
6231,0.12300000000000001,"['Screwston', 'Skrilla', 'Coast']",0.9390000000000001,240973,0.462,1,09adY32LGenj4h6oFJV6NK,0.00251,8,0.111,-5.635,1,Murderholics,40,2001-06-06,0.0507,102.17299999999999,0.374,2001,0
6232,0.0732,['Fabolous'],0.7609999999999999,319760,0.426,1,1x4co3nrqL4kuiqYXh0nJk,0.0,8,0.133,-8.124,0,Trade It All (feat. Jagged Edge),45,2001,0.35600000000000004,92.448,0.569,2001,0
6233,0.22399999999999998,"['Macy Gray', 'Erykah Badu']",0.48700000000000004,229333,0.774,0,2W9FCvuxSSXbnkj9q4Dd9N,0.0,11,0.145,-5.096,1,Sweet Baby (feat. Erykah Badu),52,2001-09-14,0.0487,80.928,0.415,2001,0
6234,0.0513,['Gorillaz'],0.613,241533,0.877,0,2qToAcex0ruZfbEbAy9OhW,0.28300000000000003,7,0.34600000000000003,-6.212999999999999,0,M1 A1,41,2001,0.0617,131.205,0.23199999999999998,2001,0
6235,0.018000000000000002,['Stereophonics'],0.508,205067,0.826,0,6JWddKPdqvDc2WkPEi9grC,0.0,1,0.28,-4.088,0,Have A Nice Day,64,2001-01-01,0.0405,120.854,0.40399999999999997,2001,0
6236,0.922,['Gillian Welch'],0.522,293693,0.12,0,61P1PWElJfgK4JUlBZiOkA,0.0,2,0.11,-11.9,1,Elvis Presley Blues,41,2001-07-31,0.036000000000000004,154.357,0.237,2001,0
6237,0.0236,"['Tha Eastsidaz', 'Butch Cassidy']",0.9129999999999999,268293,0.644,0,6Xjcd435ph7bI81nrxEjJF,0.0,1,0.0753,-7.3320000000000025,1,G'd Up,42,2001,0.308,97.745,0.5429999999999999,2001,0
6238,0.27699999999999997,['Cuca'],0.672,292787,0.5,0,1uGfA3nwqg6bd7IzE7K0Rp,0.0,8,0.0954,-9.866,1,La Balada,57,2001-06-07,0.0322,95.758,0.201,2001,0
6239,0.531,['Aaron Y Su Grupo Ilusion'],0.503,274480,0.59,0,3f5Z7Nvg4yijsNXP43L7g4,0.000383,4,0.168,-5.086,1,El Reloj Cucú,45,2001-01-01,0.0316,174.952,0.624,2001,0
6240,0.0285,['S Club 7'],0.8220000000000001,233627,0.672,0,4dzreTCcGVgeF1vCcd22AC,0.0,7,0.213,-6.132999999999999,1,Don't Stop Movin',61,2001-11-26,0.0329,117.03299999999999,0.91,2001,0
6241,0.00257,['Staind'],0.515,230000,0.963,1,2Ldgay3TrYRRd56qlqpqM1,0.0227,10,0.14,-2.931,0,Open Your Eyes,40,2001-05-22,0.17,108.336,0.377,2001,0
6242,0.24600000000000002,['Desireless'],0.606,266600,0.9129999999999999,0,2d8D7uk3tbAThjRkdfrx9c,0.006959999999999999,8,0.34,-6.039,0,Voyage voyage,65,2001-01-02,0.0351,123.58,0.838,2001,0
6243,0.00746,['Public Announcement'],0.792,263200,0.45399999999999996,0,2seY1Vy7jidW4bxk98n2eh,1.6e-05,5,0.256,-6.098,1,John Doe featuring MZ Lelee,41,2001-01-09,0.0607,108.415,0.0599,2001,1
6244,0.99,['Yiruma'],0.282,277133,0.152,0,5DLA620cB8o3YIXujemlay,0.905,2,0.0676,-20.094,1,Passing By,49,2001-11-27,0.0349,84.109,0.051,2001,0
6245,0.361,['Brian McKnight'],0.705,259067,0.418,0,2pdIJF8xM2w7CMutdAKQWV,6.86e-06,0,0.0919,-8.963,1,Still,51,2001-01-01,0.0298,132.023,0.153,2001,0
6246,0.0611,['Re-Flex'],0.685,237333,0.9570000000000001,0,6edIZ76uLiHDkW64VVxGk8,0.00025,11,0.317,-8.214,1,The Politics of Dancing,46,2001,0.0445,127.27,0.809,2001,0
6247,0.434,['David Pabon'],0.63,328760,0.855,0,0vMywJjFDTF7fhUxTBD3a3,0.000607,10,0.109,-5.544,0,Si Me Ves Llorar,58,2001-06-12,0.0345,90.63799999999999,0.57,2001,0
6248,0.0245,['Britney Spears'],0.9,206960,0.693,0,4rIz1mOBHqIo6Mk7DzuoPs,0.00278,11,0.04,-3.989,0,Boys,49,2001-10-31,0.0751,107.021,0.8640000000000001,2001,0
6249,0.131,"['P!nk', 'Steven Tyler']",0.34700000000000003,271667,0.67,0,7xivQxGKQqbCRaz93HSzv1,0.0,0,0.271,-6.4220000000000015,1,Misery (with Steven Tyler),48,2001,0.0479,140.588,0.18899999999999997,2001,0
6250,0.0894,['Al Green'],0.785,261333,0.516,0,0WXDQdYxjdvTKw6POrgBbB,0.00041900000000000016,5,0.0682,-15.009,1,Everything's Gonna Be Alright,43,2001-01-01,0.085,92.569,0.6809999999999999,2001,0
6251,0.0264,['O-Town'],0.823,210400,0.7,0,2Pxzfzd1jaZT2F2uqLkZUr,0.0,0,0.0531,-5.042,0,Liquid Dreams,47,2001,0.035,108.01899999999999,0.75,2001,1
6252,0.0777,['Roberto Jordan'],0.782,146400,0.6679999999999999,0,0TL0wshZGOrvNcUD66HGfq,0.0,0,0.297,-6.1560000000000015,1,Hazme una Señal - Gimme Little Sign,60,2001-11-07,0.0387,123.98100000000001,0.7659999999999999,2001,0
6253,0.713,['Luther Allison'],0.639,445533,0.496,0,1TRIYxcVJYPki5AX2hZzZT,0.254,1,0.0545,-6.843999999999999,0,Bad News Is Coming,41,2001-01-01,0.0375,140.394,0.467,2001,0
6254,0.414,['Los Originales De San Juan'],0.8029999999999999,198027,0.8270000000000001,0,1PAa3X5XyS5QTvRRVeVYlG,0.0,7,0.11599999999999999,-5.983,1,La Muerte Del Grande,43,2002-01-01,0.085,116.338,0.88,2002,0
6255,0.000181,['SR-71'],0.418,219627,0.925,0,1lVHnLjYNIPO5PtQVA4qsQ,0.0,5,0.107,-5.292999999999998,0,Goodbye,45,2002-10-08,0.0696,174.75599999999997,0.569,2002,0
6256,0.0036200000000000004,['12 Stones'],0.531,179067,0.95,0,3Yo9kEVE2UVSVFtxNXK2u2,0.0,5,0.37799999999999995,-3.926,1,Broken,46,2002-01-01,0.0486,96.925,0.525,2002,0
6257,0.000306,['Wayne Static'],0.537,249667,0.887,0,3WzS1MVC8QYTqfAmcPVyVZ,0.0508,11,0.0621,-6.697,0,Not Meant for Me,41,2002-02-19,0.0575,93.92399999999999,0.281,2002,0
6258,0.053,['The Cars'],0.655,236733,0.8370000000000001,0,5SIYaNaet1KMzNsPJXhUUV,0.0137,5,0.10400000000000001,-7.984,1,Tonight She Comes,46,2002-02-19,0.0264,141.68,0.9279999999999999,2002,0
6259,0.9640000000000001,['John Williams'],0.106,225667,0.18100000000000002,0,1m4ZjbibTvvmYIJyXAIuxv,0.853,2,0.40700000000000003,-17.969,1,Fawkes the Phoenix,48,2002-11-11,0.0342,61.02,0.0593,2002,0
6260,0.8859999999999999,['Ms. Lauryn Hill'],0.489,369173,0.365,0,4GedwOz9QDga5UI6n1wUPW,8.06e-06,1,0.73,-14.716,0,Just Like Water - Live,44,2002-05-07,0.10099999999999999,80.018,0.649,2002,0
6261,0.00024900000000000004,['Deftones'],0.26899999999999996,299533,0.853,0,0cEg4i5ArOm50TMr9M64BE,0.000246,7,0.11800000000000001,-4.647,0,Change (In the House of Flies),41,2002-02-19,0.0854,141.58100000000005,0.179,2002,0
6262,0.0203,['Toploader'],0.74,232440,0.8490000000000001,0,14uiLlBzEQOqXxJRa7S4cL,4.02e-06,10,0.34600000000000003,-3.205,1,Dancing in the Moonlight - 2001 Remix,50,2002-01-15,0.026000000000000002,118.977,0.9490000000000001,2002,0
6263,0.647,['Luis y Julian'],0.679,204147,0.484,1,3cpBfqMWR414bbh8Q0ZlYW,0.0,3,0.0795,-8.687000000000001,1,Se Mamó El Becerro,45,2002-01-01,0.0473,97.264,0.7759999999999999,2002,0
6264,0.0186,['Michael Learns To Rock'],0.5710000000000001,229960,0.622,0,523iOSL6R2OomhVMGcfxdy,3.53e-06,2,0.11900000000000001,-4.447,1,Paint My Love - 2002 Digital Remaster,59,2002,0.0245,142.05,0.231,2002,0
6265,0.000401,['My Chemical Romance'],0.278,132547,0.9359999999999999,0,1mWMGKUaL7EyYIIveqlKC0,0.0,7,0.335,-5.9860000000000015,1,This Is the Best Day Ever,45,2002,0.107,119.088,0.34,2002,0
6266,0.244,['Shakira'],0.6459999999999999,193453,0.478,0,2gxSaoTORdXmNLUpsNFbQk,7.329999999999999e-05,6,0.127,-7.516,1,Inevitable,56,2002,0.0561,92.133,0.341,2002,0
6267,0.114,['Johnny Cash'],0.489,156160,0.426,0,2sq6zVcw0zr5go8ZqaUdUF,0.0504,9,0.11699999999999999,-9.762,1,Flesh and Blood,46,2002-02-12,0.0393,81.354,0.521,2002,0
6268,5.460000000000001e-05,"['Nappy Roots', 'Marcos']",0.175,253333,0.91,1,4HWTg4I0u0oQ6kK1s3Ihti,0.00028,2,0.105,-5.1720000000000015,1,Awnaw (feat. Marcos of P.O.D.) - Rock Remix,41,2002-02-26,0.0893,78.59,0.4270000000000001,2002,0
6269,0.0162,['Vertical'],0.682,363677,0.687,0,7ugC6p7PNCT3oh2AOTl0bd,2.22e-05,9,0.7140000000000001,-7.591,1,Cambiaré Mis Tristezas,51,2002-01-01,0.0451,120.022,0.48,2002,0
6270,0.00856,['Red Hot Chili Peppers'],0.565,311693,0.7759999999999999,0,2AkjEtum3SrtNW4WHZErTA,0.000136,4,0.111,-4.1610000000000005,0,Dosed,49,2002-07-09,0.0282,104.346,0.326,2002,0
6271,0.794,['Howard Shore'],0.14400000000000002,229440,0.07400000000000001,0,2O8AQadTJzQ3wdhSNRHdYg,0.722,4,0.105,-21.754,0,The King of the Golden Hall,49,2002-12-02,0.0363,139.327,0.0346,2002,0
6272,0.2,['Los Invasores De Nuevo León'],0.872,151333,0.682,0,7ddmuD2oPlMXJHzgUQMnOf,6.159999999999999e-05,7,0.0311,-11.267999999999999,1,Mi Flor De Naranjo,48,2002-01-01,0.152,108.075,0.961,2002,0
6273,0.0313,['Maroon 5'],0.626,198200,0.8,0,07oRM1c6VtzDpxjTn8w6Hm,0.0,9,0.0587,-5.085,0,Tangled,46,2002-06-25,0.0611,145.839,0.737,2002,0
6274,0.584,"['John Williams', 'London Symphony Orchestra']",0.225,510187,0.306,0,45DuBzsgfiterhMTTsewpH,0.8590000000000001,2,0.106,-16.153,0,Love Pledge and the Arena,45,2002-04-23,0.0398,92.73200000000001,0.0537,2002,0
6275,0.71,['Eason Chan'],0.67,206117,0.397,0,4UD5xrQI4nKftCje1y5Te9,0.0,8,0.11,-10.87,1,明年今日,55,2002-07-24,0.0417,123.969,0.214,2002,0
6276,0.239,['Los Tigres Del Norte'],0.84,243667,0.6990000000000001,0,160gAhKZb7sGKlLwUUk8IX,8.41e-06,6,0.127,-6.077000000000001,0,La Reina Del Sur,48,2002-01-01,0.0625,111.053,0.968,2002,0
6277,0.00659,['Los Bravos'],0.601,141427,0.9129999999999999,0,24hTWZvRrl74dwKPzqVNYf,0.0125,1,0.0713,-4.681,0,Bring a Little Lovin',49,2002-03-04,0.134,115.348,0.91,2002,0
6278,0.00108,['Thrice'],0.35600000000000004,180027,0.914,0,5Kj6WCM3ZNak8s8DCh95XX,0.0,6,0.139,-5.6979999999999995,1,Deadbolt,44,2002-02-05,0.0689,136.10399999999998,0.149,2002,0
6279,0.038,['Blondie'],0.5479999999999999,249427,0.8,0,7bOYOD0d7ByMTXvJnQVl8d,0.00255,9,0.0678,-6.926,1,Maria,58,2002-01-01,0.0597,159.654,0.805,2002,0
6280,0.0549,['Maroon 5'],0.7490000000000001,239440,0.531,0,7xlIrLvCs7digqxVI3LKMM,0.0,7,0.237,-6.636,1,Must Get Out,47,2002-06-25,0.0324,97.022,0.317,2002,0
6281,0.092,"['Obie Trice', '50 Cent', 'Eminem']",0.713,270747,0.517,1,0jRj0owDUMxxbmz2qkgtSC,5.9e-06,7,0.134,-5.403,1,Love Me,42,2002-10-29,0.237,80.986,0.267,2002,0
6282,0.0475,['Blues Traveler'],0.647,250172,0.885,0,29ar5reYMt3qcPmLtiJSHf,2.1600000000000007e-05,1,0.0825,-5.052,0,But Anyway,41,2002-01-01,0.0529,102.348,0.9279999999999999,2002,0
6283,0.0191,['Hot Water Music'],0.294,158440,0.972,0,1tGxMQrqJIKT21LzOO03aP,0.057999999999999996,11,0.597,-5.1080000000000005,1,Remedy,45,2002-10-08,0.0947,176.924,0.373,2002,0
6284,0.0602,['Ehab Tawfik'],0.789,217365,0.753,0,1J5kbi9FC6VleQqNGyy0wD,0.0,5,0.16399999999999998,-7.8660000000000005,0,Allah Alik Ya Sidi,52,2002-01-01,0.0554,136.024,0.9229999999999999,2002,0
6285,0.16,['Los Invasores De Nuevo León'],0.884,133760,0.413,0,6V8PrZJoXB1n3ZbD5NO4Fz,2.52e-06,1,0.0592,-15.390999999999998,1,Aguanta Corazón,49,2002-01-01,0.179,105.391,0.965,2002,0
6286,0.46,['Ehukai'],0.845,241059,0.374,0,0nvFnhFthibvSO9Y6TwGvW,0.0,5,0.0833,-13.413,1,Molokai Slide,41,2002-09-30,0.0653,115.036,0.961,2002,0
